,violation_type,latitude,longitude
148384,Housing Complaints,42.32486000021211,-71.10508000142585
148387,Housing Complaints,42.349669999918035,-71.06765000102162
148388,Housing Complaints,42.34907000016205,-71.06798000093204
148389,Housing Complaints,42.34912500001779,-71.06784400090719
148391,Housing Complaints,42.304598000002386,-71.11444700128501
148392,Housing Complaints,42.31429999997262,-71.0900600012427
148393,Housing Complaints,42.3255036042673,-71.09247121152994
148394,Housing Complaints,42.3255036042673,-71.09247121152994
148395,Housing Complaints,42.265220000286384,-71.10000000107121
148396,Housing Complaints,42.28943478376985,-71.07383327466552
148398,Housing Complaints,42.287890000233844,-71.08923000113904
148399,Housing Complaints,42.35510000000339,-71.1719500012332
148401,Housing Complaints,42.33452199290382,-71.07529239433885
148410,Housing Complaints,42.31312999997762,-71.10411000083495
148412,Housing Complaints,42.30874999952661,-71.11372000131628
148413,Housing Complaints,42.38389200008242,-71.00048500123914
148414,Housing Complaints,42.26889000037284,-71.14924000103841
148416,Housing Complaints,42.323469999970285,-71.06004000121632
148417,Housing Complaints,42.3233200002512,-71.06015000150613
148551,Housing Complaints,42.351092999962006,-71.12684900120776
148552,Housing Complaints,42.35153000022364,-71.12687000135294
148553,Housing Complaints,42.33450180891271,-71.07532548916845
148554,Housing Complaints,42.3516900004716,-71.12683000137136
148555,Housing Complaints,42.33450180891271,-71.07532548916845
148556,Housing Complaints,42.36207003639525,-71.05973852005016
148564,Housing Complaints,42.30901999997786,-71.08889000122295
148566,Housing Complaints,42.37480396630377,-71.03451970920565
148567,Housing Complaints,42.37480396630377,-71.03451970920565
148571,Housing Complaints,42.291209999970505,-71.0490400011897
148573,Housing Complaints,42.298859999983115,-71.11128000123766
148574,Housing Complaints,42.33395104250874,-71.07504201969154
148575,Housing Complaints,42.34869000000453,-71.0632300012331
148578,Housing Complaints,42.31099999999545,-71.08908000117442
148579,Housing Complaints,42.30527000012409,-71.05789000160922
148580,Housing Complaints,42.25392000000368,-71.14563000123123
148583,Housing Complaints,42.290079999979476,-71.06609000127848
148584,Housing Complaints,42.281900000191406,-71.07536000111715
148587,Housing Complaints,42.33999000003829,-71.15094400122045
148588,Housing Complaints,42.336470000001505,-71.0836000012912
148589,Housing Complaints,42.31288000015146,-71.0972000014911
148590,Housing Complaints,42.37480396630377,-71.03451970920565
148592,Housing Complaints,42.273049999654546,-71.09545000092892
148593,Housing Complaints,42.34549000000365,-71.14703000123302
148594,Housing Complaints,42.345580000003636,-71.14696000123304
148793,Housing Complaints,42.33703000003739,-71.04618000128794
148795,Housing Complaints,42.32158999972328,-71.10455000135433
148797,Housing Complaints,42.3099599995395,-71.07634000138437
148799,Housing Complaints,42.325190000162074,-71.08239000147273
148800,Housing Complaints,42.28133999963709,-71.07739000116713
148802,Housing Complaints,42.34588000003835,-71.07924000127842
148803,Housing Complaints,42.366347000027716,-71.03579300119476
148807,Housing Complaints,42.312309999997005,-71.12161000083543
148808,Housing Complaints,42.369159999978585,-71.03740000123028
148809,Housing Complaints,42.353520000003854,-71.12789000123317
148810,Housing Complaints,42.28087000039254,-71.11314000160061
148812,Housing Complaints,42.32355184456751,-71.10705298979867
148813,Housing Complaints,42.30108000000626,-71.07096000129036
148815,Housing Complaints,42.322088334966985,-71.08431261188885
148818,Housing Complaints,42.29171200015885,-71.04790000159335
148820,Housing Complaints,42.34516399999872,-71.14017500130765
148821,Housing Complaints,42.31636999997644,-71.0913000011904
148822,Housing Complaints,42.30108000000626,-71.07096000129036
148823,Housing Complaints,42.31617000002193,-71.06868000121564
148824,Housing Complaints,42.34687000000379,-71.13505000123304
148825,Housing Complaints,42.34682383956388,-71.1349967952013
148826,Housing Complaints,42.31617000002193,-71.06868000121564
148827,Housing Complaints,42.298680000043674,-71.0842900012403
148828,Housing Complaints,42.34362000000372,-71.141670001233
148832,Housing Complaints,42.312880000004185,-71.09720000123241
148834,Housing Complaints,42.31827999998042,-71.0663700012638
148835,Housing Complaints,42.31838999967297,-71.06623000111064
148836,Housing Complaints,42.32171385617372,-71.08297961559491
148995,Housing Complaints,42.3405100000036,-71.15364000123292
148996,Housing Complaints,42.355630000354225,-71.16060000124479
148998,Housing Complaints,42.355630000354225,-71.16060000124479
148999,Housing Complaints,42.28712325762019,-71.0796690236677
149001,Housing Complaints,42.31691729749125,-71.07827959138746
149003,Housing Complaints,42.35428640616513,-71.12593059005262
149006,Housing Complaints,42.36801899999225,-71.0344830012053
149007,Housing Complaints,42.323929999659796,-71.07959000093794
149008,Housing Complaints,42.31174000000239,-71.10938000128341
149010,Housing Complaints,42.35723000038408,-71.06567000139528
149011,Housing Complaints,42.334010000216665,-71.03952000111931
149012,Housing Complaints,42.30123000000332,-71.08237000126894
149013,Housing Complaints,42.306839999691746,-71.08318000095908
149014,Housing Complaints,42.34921999999786,-71.067090001252
149016,Housing Complaints,42.29784999984021,-71.11088000088205
149017,Housing Complaints,42.34330000035593,-71.09036000099788
149018,Housing Complaints,42.32402000003592,-71.072840001179
149019,Housing Complaints,42.3184800000385,-71.07995000122881
149020,Housing Complaints,42.33124999998779,-71.09955000122548
149021,Housing Complaints,42.37496000022325,-71.03491000085974
149022,Housing Complaints,42.30916899998927,-71.08407800127884
149023,Housing Complaints,42.33225999962522,-71.04762000124077
149024,Housing Complaints,42.30916899998927,-71.08407800127884
149027,Housing Complaints,42.34490000036358,-71.14813000113976
149029,Housing Complaints,42.30262000001324,-71.11409000128131
149030,Housing Complaints,42.30262640589037,-71.11414509641445
149031,Housing Complaints,42.295390000011935,-71.05584000121681
149033,Housing Complaints,42.30916899998841,-71.08407800104223
149037,Housing Complaints,42.2770800000178,-71.13540000128665
149040,Housing Complaints,42.31042600040932,-71.0698220013103
149041,Housing Complaints,42.36281000043129,-71.0541300009332
149045,Housing Complaints,42.35350000020215,-71.12907000111724
149203,Housing Complaints,42.30262000001324,-71.11409000128131
149204,Housing Complaints,42.38247999970045,-71.01701000126731
149205,Housing Complaints,42.31329999974466,-71.06768000148995
149209,Housing Complaints,42.31174000000239,-71.10938000128341
149210,Housing Complaints,42.348860000003455,-71.16579000123309
149214,Housing Complaints,42.34516399999872,-71.14017500130765
149215,Housing Complaints,42.33394699391511,-71.07503497466844
149217,Housing Complaints,42.343129999736746,-71.0727000008103
149218,Housing Complaints,42.31691729749125,-71.07827959138746
149219,Housing Complaints,42.38070400003216,-71.03214200123759
149220,Housing Complaints,42.31691729749125,-71.07827959138746
149221,Housing Complaints,42.31691729749125,-71.07827959138746
149223,Housing Complaints,42.31358062492726,-71.09233350111644
149224,Housing Complaints,42.34819999996665,-71.09360000120164
149261,Housing Complaints,42.35153000022364,-71.12687000135294
149265,Housing Complaints,42.362640000004646,-71.05233000123336
149270,Housing Complaints,42.313600000056724,-71.1089600013511
149271,Housing Complaints,42.385823949704864,-71.0058315023357
149274,Housing Complaints,42.344404210731156,-71.0624012155163
149275,Housing Complaints,42.336956731790295,-71.02529964358799
149276,Housing Complaints,42.34981907977442,-71.08407696425796
149277,Housing Complaints,42.352979999627216,-71.07736000155361
149279,Housing Complaints,42.35819086237328,-71.06485957397106
149280,Housing Complaints,42.26889000037284,-71.14924000103841
149281,Housing Complaints,42.320322748882056,-71.10549310594091
149284,Housing Complaints,42.33082600001266,-71.10361000118468
149286,Housing Complaints,42.31312999997762,-71.10411000083495
149288,Housing Complaints,42.34295000042923,-71.07995000137632
149289,Housing Complaints,42.355157430389426,-71.1673686694792
149290,Housing Complaints,42.316960000295296,-71.10801000159894
149291,Housing Complaints,42.36014775311892,-71.06676316002634
149292,Housing Complaints,42.30555000044637,-71.11189000155582
149293,Housing Complaints,42.341913018805435,-71.07603675727988
149295,Housing Complaints,42.33422000002778,-71.05046000090958
149316,Housing Complaints,42.28440000037399,-71.0580200013479
149318,Housing Complaints,42.29171000010843,-71.06074000074713
149322,Housing Complaints,42.377570000006855,-71.06183000163524
149324,Housing Complaints,42.3146299999895,-71.0559900011872
149329,Housing Complaints,42.30162500030883,-71.08055300132362
149334,Housing Complaints,42.30595000000002,-71.08564000121852
149335,Housing Complaints,42.37936200001343,-71.03145200118553
149342,Housing Complaints,42.337649999874714,-71.04482000077097
149347,Housing Complaints,42.34349999974655,-71.07296000113523
149348,Housing Complaints,42.35308000000377,-71.13646000123316
149350,Housing Complaints,42.264981000002926,-71.10613900083749
149351,Housing Complaints,42.293430000186184,-71.07211000147383
149353,Housing Complaints,42.30153000000434,-71.08292000123218
149356,Housing Complaints,42.38247999970045,-71.01701000126731
149357,Housing Complaints,42.348200000005406,-71.13170000117559
149438,Housing Complaints,42.3263699996519,-71.08264000127846
149439,Housing Complaints,42.31850400043968,-71.10484100122952
149440,Housing Complaints,42.318504000000615,-71.10484100123223
149441,Housing Complaints,42.33727999986321,-71.02807000121783
149442,Housing Complaints,42.35350000021771,-71.06359000088828
149443,Housing Complaints,42.34252000037881,-71.07148000121528
149445,Housing Complaints,42.333330000395854,-71.02938000131242
149447,Housing Complaints,42.34458000000431,-71.086840001233
149449,Housing Complaints,42.350869297941976,-71.06550219144502
149450,Housing Complaints,42.2886199997041,-71.05341000109729
149451,Housing Complaints,42.347660000004566,-71.06175000123307
149452,Housing Complaints,42.37707000036785,-71.06291000103687
149453,Housing Complaints,42.3349460002533,-71.03408100125836
149454,Housing Complaints,42.33789000009534,-71.0775900014644
149455,Housing Complaints,42.34074000018664,-71.05253000096528
149456,Housing Complaints,42.273610000333534,-71.07200000099306
149457,Housing Complaints,42.333386000263744,-71.0278110009427
149458,Housing Complaints,42.357360000117744,-71.06764000137501
149459,Housing Complaints,42.38155000003468,-71.01440000148078
149460,Housing Complaints,42.29119000035354,-71.05259000106452
149461,Housing Complaints,42.29150000001848,-71.13839000118143
149462,Housing Complaints,42.377679999677454,-71.03305000145544
149463,Housing Complaints,42.34981907977442,-71.08407696425796
149464,Housing Complaints,42.38319000007167,-70.99964000095528
149465,Housing Complaints,42.35133999958815,-71.15862000083516
149466,Housing Complaints,42.311534473985546,-71.05633385419341
149473,Housing Complaints,42.33395104250874,-71.07504201969154
149474,Housing Complaints,42.31312999997762,-71.10411000083495
149477,Housing Complaints,42.313820000379906,-71.0767900013724
149479,Housing Complaints,42.34079999996335,-71.15132000119094
149480,Housing Complaints,42.31308000036872,-71.09392000142779
149481,Housing Complaints,42.31308000036872,-71.09392000142779
149482,Housing Complaints,42.351570000305394,-71.0877700012783
149483,Housing Complaints,42.33215143553989,-71.08450240830345
149485,Housing Complaints,42.28229999997906,-71.07473000120888
149489,Housing Complaints,42.29704000002943,-71.08399000122685
149490,Housing Complaints,42.32939000039693,-71.08959000146571
149496,Housing Complaints,42.297379999731774,-71.07390000124674
149498,Housing Complaints,42.30770300818632,-71.07960926274238
149500,Housing Complaints,42.315180000052216,-71.10388000104736
149501,Housing Complaints,42.310039999982635,-71.07572000118451
149503,Housing Complaints,42.28146000000438,-71.07849000123178
149507,Housing Complaints,42.306319999968146,-71.08621000123738
149508,Housing Complaints,42.3495800002942,-71.13081000134454
149509,Housing Complaints,42.3034699998533,-71.08108000127704
149510,Housing Complaints,42.355158527183534,-71.0616684713177
149511,Housing Complaints,42.31011999975107,-71.085020001315
149631,Housing Complaints,42.364790000036,-71.05310000117711
149632,Housing Complaints,42.284879999989464,-71.10951000153722
149633,Housing Complaints,42.37959599988496,-71.06485700081242
149634,Housing Complaints,42.359749999691246,-71.14416000159895
149635,Housing Complaints,42.3238800000046,-71.05919000123261
149639,Housing Complaints,42.35894999962802,-71.06719000140018
149640,Housing Complaints,42.335318000308774,-71.04708500084517
149642,Housing Complaints,42.36021000000653,-71.0683400012202
149646,Housing Complaints,42.252269999536544,-71.11355000153802
149650,Housing Complaints,42.31173999982557,-71.10938000092955
149651,Housing Complaints,42.306320000003815,-71.0610200012912
149653,Housing Complaints,42.35102299997839,-71.12699900128351
149654,Housing Complaints,42.35102299997839,-71.12699900128351
149655,Housing Complaints,42.32849000026811,-71.1001200012492
149657,Housing Complaints,42.25693000000362,-71.1481100012313
