code,latitude,longitude
CMR410.550 B,42.28005999997135,-71.12180000119558
CMR410.551,42.3604700000364,-71.06649000118591
CMR410.500,42.3604700000364,-71.06649000118591
CMR410.480 A,42.3604700000364,-71.06649000118591
CMR410.503 A,42.3604700000364,-71.06649000118591
CMR410.501 A,42.3604700000364,-71.06649000118591
CMR410.351 A,42.3604700000364,-71.06649000118591
CRM410.550 D,42.3604700000364,-71.06649000118591
CMR410.550 B,42.3604700000364,-71.06649000118591
CRM410.550 C,42.3604700000364,-71.06649000118591
CMR410.500,42.29015000014547,-71.07317000086873
CRM410.550 D,42.29015000014547,-71.07317000086873
CMR410.550 B,42.29015000014547,-71.07317000086873
CMR410.482 A,42.36098000003273,-71.06650000122067
CMR410.503 A,42.36098000003273,-71.06650000122067
CMR410.351 A,42.36098000003273,-71.06650000122067
CMR410.253 A,42.36098000003273,-71.06650000122067
CMR410.500,42.36098000003273,-71.06650000122067
CMR410.550 B,42.329010000009845,-71.08842000125289
116.2,42.36453336729051,-71.06139118705845
CRM410.550 C,42.318760000002726,-71.0833100012056
CMR410.550 B,42.318760000002726,-71.0833100012056
CRM410.550 D,42.318760000002726,-71.0833100012056
CMR410.505,42.28947999982665,-71.05157000172788
CMR410.600 A,42.28947999982665,-71.05157000172788
CMR410.500,42.28947999982665,-71.05157000172788
CMR410.602 A,42.28947999982665,-71.05157000172788
CMR410.551,42.35387999999878,-71.1324800011929
CMR410.500,42.35387999999878,-71.1324800011929
CMR410.550 B,42.35387999999878,-71.1324800011929
CMR410.351 A,42.35387999999878,-71.1324800011929
CRM410.550 D,42.35387999999878,-71.1324800011929
105.1,42.383337250085965,-71.0755450356622
CMR410.482 A,42.31600999967696,-71.0789000015637
CMR410.500,42.36169000008133,-71.05354000168577
116.2,42.32143127846798,-71.05660964023596
CMR410.820,42.3128100000421,-71.08494000121716
105.1,42.33759233288491,-71.0446794237368
105.1,42.38580900031589,-71.00388600155611
116.2,42.37475617217152,-71.03472413017904
CMR410.602 A,42.37906999999001,-71.02936000124572
CMR410.351 A,42.37906999999001,-71.02936000124572
CMR410.500,42.37906999999001,-71.02936000124572
CRM410.550 D,42.37906999999001,-71.02936000124572
CMR410.550 B,42.37906999999001,-71.02936000124572
CMR410.600 A,42.37906999999001,-71.02936000124572
116.2,42.37147000029304,-71.04078000165032
CMR410.550 B,42.34174999999828,-71.09793000099532
CMR410.500,42.34174999999828,-71.09793000099532
CMR410.505,42.35538000003023,-71.13108000125881
CMR410.500,42.28420862842352,-71.06447310119985
CMR410.482 A,42.33411451207061,-71.08485222513123
CMR410.500,42.33411451207061,-71.08485222513123
CMR410.351 A,42.33411451207061,-71.08485222513123
CMR410.552,42.33411451207061,-71.08485222513123
CMR410.482 A,42.378519392213086,-71.05939679271796
105.1,42.34762818946893,-71.10587945472328
Article 4 Section 4-3,42.27888999999804,-71.09739000131572
105.1,42.284630000201766,-71.05428000162061
116.2,42.36453336729051,-71.06139118705845
101.4.4,42.36453336729051,-71.06139118705845
101.4.4,42.36453336729051,-71.06139118705845
101.4.4,42.36453336729051,-71.06139118705845
CMR410.351 A,42.32091000003007,-71.0839400012518
CMR410.481,42.32091000003007,-71.0839400012518
CMR410.256,42.32091000003007,-71.0839400012518
CMR410.550 B,42.33960575184227,-71.07065196681425
CMR410.253 A,42.3269799998952,-71.07974000162172
CMR410.550 B,42.33390373310396,-71.10804173499355
CMR410.500,42.33390373310396,-71.10804173499355
CMR410.500,42.328849999795686,-71.10837000117209
CMR410.351 A,42.31438999997105,-71.05582000122162
CMR410.480 A,42.31438999997105,-71.05582000122162
CMR410.481,42.31438999997105,-71.05582000122162
CMR410.500,42.31438999997105,-71.05582000122162
CMR410.551,42.31438999997105,-71.05582000122162
CMR410.505,42.31434269836847,-71.07619939947804
CMR410.500,42.31550999996807,-71.07564000141117
CMR410.351 A,42.31550999996807,-71.07564000141117
CMR410.602 A,42.31550999996807,-71.07564000141117
CMR410.600 A,42.31550999996807,-71.07564000141117
CMR410.551,42.31550999996807,-71.07564000141117
1003.6,42.380600000293335,-71.06220000150206
901.2,42.34921000029574,-71.07513000131341
105.1,42.35359900026693,-71.05939600086148
105.1,42.35132361347203,-71.05753507550737
CMR410.551,42.29539000001194,-71.05584000121681
CMR410.351 A,42.29539000001194,-71.05584000121681
CMR410.500,42.29539000001194,-71.05584000121681
CMR410.550 B,42.29539000001194,-71.05584000121681
CMR410.550 B,42.34514600002024,-71.14492200167722
CMR410.500,42.34514600002024,-71.14492200167722
CMR410.351 A,42.34514600002024,-71.14492200167722
CRM410.550 D,42.34514600002024,-71.14492200167722
116.2,42.30867000038846,-71.08639000150187
CMR410.500,42.35118000034167,-71.12509000120806
CMR410.351 A,42.35118000034167,-71.12509000120806
1008.1.9.3,42.28748000021052,-71.08757000102752
105.1,42.30212383337973,-71.08529282301235
116.2,42.29782999983916,-71.08361000105805
116.1,42.31221872593867,-71.07871684185234
116.2,42.31216999985281,-71.07877000099865
1008.1.9.3,42.29105999980653,-71.08993000096655
105.1,42.298290000358655,-71.08143000125128
1008.1.9.3,42.30051999971416,-71.08018000124098
116.2,42.286319999823874,-71.09139000081267
R105.1,42.28129999956742,-71.09710000149182
CMR410.500,42.3239299996598,-71.07959000093793
5110.1,42.30032999989374,-71.08495000167295
116.1,42.28328000001762,-71.08883000148914
116.2,42.301319999718665,-71.07695000154284
R105.1,42.28063000011014,-71.09533000076888
116.2,42.36407000007851,-71.05771000137477
CMR410.351 A,42.28852000002895,-71.0612400011796
CMR410.483,42.28852000002895,-71.0612400011796
CMR410.482 A,42.34260999997929,-71.14872000118001
CMR410.500,42.34260999997929,-71.14872000118001
CMR410.351 A,42.34260999997929,-71.14872000118001
CMR410.500,42.352122999726994,-71.07569100109882
CMR410.351 A,42.352122999726994,-71.07569100109882
CMR410.500,42.352122999726994,-71.07569100109882
CMR410.351 A,42.352122999726994,-71.07569100109882
CMR410.500,42.352122999726994,-71.07569100109882
CMR410.351 A,42.352122999726994,-71.07569100109882
105.1,42.37830999996068,-71.03898000141785
105.1,42.37119700031281,-71.03755100118804
102.8,42.37119700031281,-71.03755100118804
CMR410.552,42.27888000001706,-71.0652900012583
CMR410.551,42.27888000001706,-71.0652900012583
CMR410.500,42.27888000001706,-71.0652900012583
CMR410.351 A,42.27888000001706,-71.0652900012583
CMR410.351 A,42.32591000001101,-71.10057000128893
CMR410.551,42.32591000001101,-71.10057000128893
CMR410.500,42.32591000001101,-71.10057000128893
105.1,42.34960000032272,-71.06949200139769
CMR410.500,42.32336999997995,-71.10124000120335
CMR410.351 A,42.32623999996315,-71.10162000123357
CMR410.500,42.326019999975166,-71.10362000123064
CMR410.550 B,42.326019999975166,-71.10362000123064
CMR410.480 A,42.326019999975166,-71.10362000123064
CRM410.550 D,42.25067899996825,-71.13276100119243
CMR410.500,42.25067899996825,-71.13276100119243
CMR410.602 D,42.25067899996825,-71.13276100119243
CMR410.351 B,42.25067899996825,-71.13276100119243
CMR410.550 A,42.25067899996825,-71.13276100119243
CMR410.550 B,42.25067899996825,-71.13276100119243
CMR410.602 A,42.25067899996825,-71.13276100119243
CMR410.481,42.27704000002265,-71.08137000122326
CMR410.500,42.27704000002265,-71.08137000122326
105.6,42.37761000008103,-71.06583000157589
CMR410.552,42.27733000000402,-71.07970000121189
CMR410.351 A,42.27733000000402,-71.07970000121189
CMR410.500,42.27733000000402,-71.07970000121189
116.2,42.37123638447016,-71.03686322209465
4-3,42.35005000041732,-71.16735000126114
3307.1,42.34999999988545,-71.16716900106641
102.8,42.3512299999398,-71.07418700103602
111.1,42.3253604219252,-71.09658508302668
3307,42.35005000041732,-71.16735000126114
CMR410.602 D,42.32601999975205,-71.08114000133956
CMR410.500,42.32601999975205,-71.08114000133956
CMR410.500,42.30954000001788,-71.08776000117908
CMR410.550 B,42.30740999981813,-71.0863300013956
CMR410.351 B,42.30740999981813,-71.0863300013956
CMR410.500,42.30740999981813,-71.0863300013956
CRM410.550 D,42.30740999981813,-71.0863300013956
CRM410.550 C,42.30740999981813,-71.0863300013956
CMR410.550 B,42.30740999981813,-71.0863300013956
CMR410.550 A,42.30764999998309,-71.08606000126895
CMR410.500,42.30764999998309,-71.08606000126895
CMR410.351 A,42.30764999998309,-71.08606000126895
CMR410.500,42.32068000001578,-71.07825000125268
CMR410.351 A,42.32068000001578,-71.07825000125268
CMR410.190,42.32068000001578,-71.07825000125268
101.4.4,42.36009700040045,-71.06427100081822
CMR410.602 D,42.311829999997336,-71.09086000126942
CMR410.600 A,42.311829999997336,-71.09086000126942
CMR410.552,42.311829999997336,-71.09086000126942
CMR410.551,42.311829999997336,-71.09086000126942
CMR410.500,42.311829999997336,-71.09086000126942
CMR410.351 A,42.311829999997336,-71.09086000126942
CMR410.150 D,42.311829999997336,-71.09086000126942
116.2,42.36657999974608,-71.05554000126773
CMR410.500,42.327030000032615,-71.08081000124561
CMR410.351 A,42.327030000032615,-71.08081000124561
CMR410.500,42.31949000003068,-71.08035000129055
CMR410.550 B,42.31949000003068,-71.08035000129055
CMR410.151,42.31949000003068,-71.08035000129055
CMR410.602 D,42.31949000003068,-71.08035000129055
CMR410.500,42.32637000000313,-71.08264000127613
CMR410.551,42.32637000000313,-71.08264000127613
CMR410.350 A,42.32637000000313,-71.08264000127613
CMR410.481,42.32637000000313,-71.08264000127613
104.6,42.37051999971021,-71.03779000134786
CRM410.550 D,42.32608999998955,-71.08579000127061
CRM410.550 C,42.32608999998955,-71.08579000127061
CMR410.550 B,42.32608999998955,-71.08579000127061
CMR410.550 B,42.32608999998955,-71.08579000127061
CMR410.602 D,42.31163899997641,-71.08117500125732
CMR410.200 A,42.31163899997641,-71.08117500125732
CMR410.351 A,42.31163899997641,-71.08117500125732
CMR410.500,42.31163899997641,-71.08117500125732
CMR410.150 A,42.31163899997641,-71.08117500125732
CMR410.550 B,42.31163899997641,-71.08117500125732
CMR410.602 A,42.31163899997641,-71.08117500125732
105.1,42.29360000000944,-71.05094000146742
105.1,42.36228999979526,-71.13449000098512
CMR410.482 A,42.282880000002194,-71.0733600012793
CMR410.501 A,42.282880000002194,-71.0733600012793
CMR410.500,42.282880000002194,-71.0733600012793
116.1,42.32546999956388,-71.09655000123063
CMR410.482 A,42.29240999998229,-71.07580000124088
105.1,42.36657999974608,-71.05554000126773
116.2,42.34520923432972,-71.1055522062082
104.6,42.31743999994124,-71.05776000108649
116.2,42.2726799997402,-71.16422000083291
116.1,42.31864000038086,-71.08029000086462
116.2,42.34794000020297,-71.15483000149668
116.2,42.32460400010595,-71.09735600150802
CMR410.190,42.34259000006728,-71.07270000082877
CMR410.500,42.32637000000313,-71.08264000127613
CMR410.190,42.32164999977877,-71.08379000120154
CMR410.200 A,42.32164999977877,-71.08379000120154
CMR410.190,42.28947999982665,-71.05157000172788
CMR410.482 B,42.28947999982665,-71.05157000172788
CMR410.351 A,42.32703000047254,-71.08081000147938
CMR410.351 A,42.33670097030636,-71.08172326709003
CMR410.500,42.33670097030636,-71.08172326709003
CMR410.482 A,42.31949000003068,-71.08035000129055
CMR410.190,42.31949000003068,-71.08035000129055
CMR410.505,42.31949000003068,-71.08035000129055
CMR410.505,42.31949000003068,-71.08035000129055
CMR410.451,42.31550999996807,-71.07564000141117
9072.11.1,42.37642000001084,-71.03324000117519
CMR410.480 A,42.3269799998952,-71.07974000162172
CMR410.482 A,42.311829999997336,-71.09086000126942
107.4,42.29628999988485,-71.05597000124347
CMR410.190,42.311829999997336,-71.09086000126942
102.8,42.37642000009863,-71.03324000117453
116.2,42.37642000009863,-71.03324000117453
CMR410.482 B,42.3239299996598,-71.07959000093793
CMR410.256,42.3239299996598,-71.07959000093793
CMR410.351 A,42.3239299996598,-71.07959000093793
CMR410.550 B,42.3239299996598,-71.07959000093793
CMR410.500,42.3239299996598,-71.07959000093793
CMR410.481,42.3239299996598,-71.07959000093793
CMR410.351 B,42.3239299996598,-71.07959000093793
CMR410.351 A,42.31973899978762,-71.10879500098817
CMR410.500,42.31973899978762,-71.10879500098817
CMR410.552,42.28693999959848,-71.0415500011904
CMR410.280 A,42.28693999959848,-71.0415500011904
CMR410.500,42.28693999959848,-71.0415500011904
CMR410.550 B,42.28693999959848,-71.0415500011904
CMR410.551,42.28693999959848,-71.0415500011904
CMR410.351 A,42.28693999959848,-71.0415500011904
CMR410.482 B,42.35093999998461,-71.12545000121857
CMR410.500,42.335715352761184,-71.08137981830855
105.1,42.37822000032822,-71.06668000127956
CMR410.500,42.31318999997033,-71.09345000118088
CMR410.351 A,42.31318999997033,-71.09345000118088
CMR410.150 D,42.313250000013205,-71.08433000127675
CMR410.180,42.313250000013205,-71.08433000127675
CMR410.351 A,42.313250000013205,-71.08433000127675
CMR410.480 A,42.313250000013205,-71.08433000127675
CMR410.500,42.313250000013205,-71.08433000127675
CMR410.602 A,42.313250000013205,-71.08433000127675
CMR410.351 A,42.33520000003103,-71.09187000118754
CMR410.500,42.33520000003103,-71.09187000118754
105.1,42.35555319879291,-71.05391216337418
CMR410.500,42.31163999971251,-71.08935000116884
CMR410.351 A,42.345450000024975,-71.1442100011945
CMR410.551,42.31053999997649,-71.06115000123881
CMR410.351 A,42.31053999997649,-71.06115000123881
CMR410.500,42.31053999997649,-71.06115000123881
CMR410.500,42.31053999997649,-71.06115000123881
CMR410.351 A,42.31053999997649,-71.06115000123881
CMR410.500,42.31053999997649,-71.06115000123881
CMR410.551,42.31053999997649,-71.06115000123881
116.2,42.29229500008416,-71.05457100152078
CMR410.505,42.31434269836847,-71.07619939947804
105.1,42.37775000020136,-71.06309000122704
116.2,42.28691000006528,-71.1496700010501
116.2,42.38243999968481,-71.03318000114956
CMR410.500,42.33166500002497,-71.0513190012391
CMR410.501 A,42.33166500002497,-71.0513190012391
CMR410.351 A,42.33166500002497,-71.0513190012391
CMR410.500,42.295249999997246,-71.05664000127332
CMR410.480 A,42.295249999997246,-71.05664000127332
CMR410.481,42.295249999997246,-71.05664000127332
CMR410.351 A,42.29803999961686,-71.05661000104493
CMR410.500,42.29803999961686,-71.05661000104493
CMR410.505,42.35538000003023,-71.13108000125881
CMR410.482 A,42.35538000003023,-71.13108000125881
CMR410.351 A,42.35538000003023,-71.13108000125881
CMR410.551,42.35538000003023,-71.13108000125881
CMR410.550 B,42.35538000003023,-71.13108000125881
CRM410.550 D,42.35538000003023,-71.13108000125881
CMR410.500,42.35538000003023,-71.13108000125881
CMR410.480 A,42.28926999999011,-71.05105000118326
CMR410.481,42.28926999999011,-71.05105000118326
CMR410.351 A,42.28926999999011,-71.05105000118326
CMR410.480 A,42.28926999999011,-71.05105000118326
CMR410.500,42.28926999999011,-71.05105000118326
CMR410.602 B,42.31077000001237,-71.09174000128883
1001.3.2,42.34934999962442,-71.08260000124828
111.1,42.357329999595855,-71.06899000163563
107.1,42.357329999595855,-71.06899000163563
1001.3.2,42.34919999989418,-71.0831200009156
1001.3.2,42.35012999959648,-71.0813700011819
1001.3.2,42.357680020893504,-71.07007503106931
1001.3.2,42.3501699996208,-71.08121000101885
1001.3.2,42.35085000038075,-71.07870000128722
1001.3.2,42.35504000019389,-71.07295000160151
1001.3.2,42.35204999992633,-71.0830900013264
116.2,42.35574600032275,-71.07238600164506
116.2,42.354839999925176,-71.07371000147243
116.2,42.354839999925176,-71.07371000147243
105.1,42.35481999991589,-71.07378000111075
105.1,42.35753600012395,-71.06992300145548
105.1,42.34624000015815,-71.16308000132237
105.1,42.3748850003721,-71.06038700160046
CMR410.602 D,42.291159999913816,-71.05895000103985
CMR410.351 A,42.34177000000303,-71.0729700016359
CMR410.500,42.32611000002991,-71.05831000128786
CMR410.351 A,42.32611000002991,-71.05831000128786
CMR410.481,42.32611000002991,-71.05831000128786
101.4.4,42.35192999982497,-71.13055000108376
CMR410.500,42.34254000041165,-71.0974900014347
CMR410.550 B,42.34254000041165,-71.0974900014347
CMR410.351 A,42.34254000041165,-71.0974900014347
CMR410.451,42.34254000041165,-71.0974900014347
CMR410.550 B,42.35966500022335,-71.06761300100888
CMR410.500,42.25168299998795,-71.12480200121404
CMR410.500,42.34901000009783,-71.08384000079009
105.1,42.35231999983081,-71.07489000102719
CMR410.500,42.30642000005763,-71.06895000153365
CMR410.602 D,42.30642000005763,-71.06895000153365
110.7,42.3546999997946,-71.07419000114301
110.7,42.35469000024518,-71.07427000130589
CMR410.190,42.32625000002467,-71.05280000120848
CMR410.482 A,42.32625000002467,-71.05280000120848
CMR410.351 B,42.35205000001375,-71.08309000120741
CMR410.500,42.35205000001375,-71.08309000120741
CMR410.550 B,42.35205000001375,-71.08309000120741
111.1,42.34437822461599,-71.09923458922455
CMR410.501 A,42.308649999986,-71.06476000127338
CMR410.500,42.308649999986,-71.06476000127338
CMR410.351 A,42.308649999986,-71.06476000127338
CMR410.481,42.27973999998681,-71.12094000120541
CMR410.500,42.27973999998681,-71.12094000120541
CMR410.550 B,42.27973999998681,-71.12094000120541
CMR410.452,42.30590999996637,-71.0670800016451
CMR410.450,42.30590999996637,-71.0670800016451
CMR410.451,42.30590999996637,-71.0670800016451
CMR410.500,42.30590999996637,-71.0670800016451
CMR410.551,42.30590999996637,-71.0670800016451
CMR410.602 A,42.30590999996637,-71.0670800016451
CMR410.150 D,42.30590999996637,-71.0670800016451
CRM410.550 D,42.30590999996637,-71.0670800016451
CMR410.550 B,42.30590999996637,-71.0670800016451
CMR410.351 A,42.30590999996637,-71.0670800016451
CMR410.505,42.32202999998012,-71.10842000128338
CMR410.500,42.288770000022815,-71.12178000127521
CMR410.602 D,42.288770000022815,-71.12178000127521
CMR410.501 B,42.288770000022815,-71.12178000127521
CMR410.481,42.30917000006507,-71.0652000012876
CMR410.500,42.30917000006507,-71.0652000012876
CMR410.501 B,42.30917000006507,-71.0652000012876
CMR410.550 B,42.30917000006507,-71.0652000012876
CRM410.550 D,42.30917000006507,-71.0652000012876
CMR410.500,42.31889000003694,-71.09969000124248
CMR410.500,42.31889000003694,-71.09969000124248
CMR410.351 B,42.31889000003694,-71.09969000124248
CMR410.550 B,42.31889000003694,-71.09969000124248
CMR410.550 B,42.31889000003694,-71.09969000124248
CMR410.500,42.31889000003694,-71.09969000124248
CMR410.500,42.31889000003694,-71.09969000124248
CMR410.351 A,42.31889000003694,-71.09969000124248
CMR410.500,42.31889000003694,-71.09969000124248
CMR410.500,42.33539999953037,-71.08292000163584
CMR410.351 A,42.33539999953037,-71.08292000163584
CMR410.500,42.33539999953037,-71.08292000163584
CMR410.500,42.33539999953037,-71.08292000163584
CMR410.500,42.33539999953037,-71.08292000163584
CMR410.500,42.33539999953037,-71.08292000163584
CMR410.500,42.33539999953037,-71.08292000163584
CMR410.500,42.33539999953037,-71.08292000163584
CMR410.351 B,42.33539999953037,-71.08292000163584
CMR410.351 B,42.33539999953037,-71.08292000163584
CMR410.602 A,42.34111000012596,-71.14639000089097
CMR410.482 B,42.30910000001524,-71.08753000124545
CMR410.480 A,42.30910000001524,-71.08753000124545
CMR410.602 B,42.327032000034286,-71.09636600120578
CMR410.482 A,42.35821000000763,-71.13558000121041
116.2,42.37921999959707,-71.03100000133654
CRM410.550 C,42.35821000000763,-71.13558000121041
CMR410.550 B,42.35821000000763,-71.13558000121041
CRM410.550 D,42.35821000000763,-71.13558000121041
CMR410.500,42.34019000001115,-71.1428200009666
CMR410.351 A,42.34019000001115,-71.1428200009666
CRM410.550 D,42.34915999985508,-71.1395900013416
CMR410.550 B,42.34915999985508,-71.1395900013416
CMR410.190,42.27322000028428,-71.09487000120808
CMR410.482 A,42.27322000028428,-71.09487000120808
CMR410.482 A,42.30642000005763,-71.06895000153365
CMR410.190,42.26290299954563,-71.104615001663
CMR410.351 A,42.31253000027882,-71.06499000159788
CMR410.500,42.31253000027882,-71.06499000159788
CMR410.482 A,42.31253000027882,-71.06499000159788
CMR410.300,42.31253000027882,-71.06499000159788
CMR410.350 A,42.31253000027882,-71.06499000159788
CMR410.254 B,42.37788999999497,-71.03341000120112
CMR410.602 A,42.282350000317,-71.0759200008432
1021.1,42.359439999742726,-71.06899000154604
105.1,42.26188000010392,-71.11833000157436
CMR410.351 B,42.32886999998387,-71.08377000126681
CMR410.480 E,42.32886999998387,-71.08377000126681
CMR410.351 A,42.32886999998387,-71.08377000126681
CMR410.500,42.37261699998778,-71.03811600119353
CMR410.280 A,42.37261699998778,-71.03811600119353
CMR410.550 A,42.37261699998778,-71.03811600119353
CMR410.481,42.37261699998778,-71.03811600119353
CMR410.351 A,42.33921000004207,-71.07925000120481
CMR410.500,42.33921000004207,-71.07925000120481
CMR410.351 B,42.33921000004207,-71.07925000120481
CMR410.550 B,42.33787177777593,-71.0794275809691
CMR410.500,42.33787177777593,-71.0794275809691
CMR410.550 B,42.3353100000068,-71.07890000118972
CMR410.500,42.3353100000068,-71.07890000118972
CMR410.500,42.38142593690246,-71.0653186512919
CMR410.150 A,42.3353100000068,-71.07890000118972
CMR410.351 A,42.3353100000068,-71.07890000118972
1003.6,42.36437000038938,-71.0526500010587
105.1,42.35030000025366,-71.14842000102848
105.1,42.35133999958815,-71.15862000083516
105.1,42.35664999978183,-71.16481000103734
107.4,42.36360200009533,-71.06054200157509
CRM410.550 D,42.28157000033745,-71.09167000113203
CMR410.550 B,42.28157000033745,-71.09167000113203
102.8,42.3525499996447,-71.08228000083284
3307.1,42.36348786967212,-71.05522055340577
CMR410.550 B,42.383899999983086,-71.00155000123316
CMR410.351 A,42.383899999983086,-71.00155000123316
CMR410.500,42.383899999983086,-71.00155000123316
CMR410.500,42.33550253485287,-71.09197673547156
CMR410.500,42.34012000000469,-71.07938000122218
1001.3.3,42.34898780454092,-71.08736508046695
CMR410.500,42.34227064305789,-71.08467301936811
CMR410.482 A,42.26383999960623,-71.11750000109173
CMR410.190,42.26383999960623,-71.11750000109173
CMR410.351 A,42.26383999960623,-71.11750000109173
1001.3.3,42.34907779894311,-71.08685345964791
1001.3.2,42.35753600012395,-71.06992300145548
CMR410.550 B,42.32763000023188,-71.1026100009376
CMR410.500,42.32763000023188,-71.1026100009376
CMR410.550 B,42.32336999997995,-71.10124000120335
CMR410.351 A,42.32336999997995,-71.10124000120335
CMR410.500,42.32336999997995,-71.10124000120335
CMR410.480 A,42.32336999997995,-71.10124000120335
5110.1,42.31551999957101,-71.08139000117615
105.1,42.3274990907037,-71.09171149336335
104.6,42.319429999968925,-71.06443000097967
104.6,42.33956010596656,-71.05153574340129
105.1,42.33497999998961,-71.05313000162732
CMR410.602 D,42.26383999960623,-71.11750000109173
CMR410.351 A,42.26383999960623,-71.11750000109173
CMR410.550 A,42.26383999960623,-71.11750000109173
CMR410.500,42.26383999960623,-71.11750000109173
CRM410.550 D,42.26383999960623,-71.11750000109173
102.8,42.31766999975065,-71.0659300008686
CMR410.482 A,42.26383999960623,-71.11750000109173
102.8,42.36009700040045,-71.06427100081822
CMR410.503 A,42.28226000002726,-71.09132000123547
CMR410.500,42.28226000002726,-71.09132000123547
CMR410.481,42.33073000008402,-71.05743000108544
CMR410.351 A,42.28670999986818,-71.08664000126785
CMR410.501 B,42.28670999986818,-71.08664000126785
CMR410.550 B,42.28670999986818,-71.08664000126785
CRM410.550 D,42.28670999986818,-71.08664000126785
CMR410.500,42.28670999986818,-71.08664000126785
CMR410.482 A,42.28381999997113,-71.13766000121468
CMR410.480 F,42.28381999997113,-71.13766000121468
CMR410.500,42.31751000003332,-71.062600001261
CMR410.351 A,42.29618137219849,-71.09102759977209
CMR410.481,42.27539960651184,-71.09855239293702
CMR410.351 A,42.27539960651184,-71.09855239293702
CMR410.480 A,42.27539960651184,-71.09855239293702
CMR410.351 A,42.32465999997916,-71.05382000119909
CRM410.550 D,42.31008999999248,-71.06192000119486
CMR410.351 A,42.31008999999248,-71.06192000119486
CMR410.500,42.31008999999248,-71.06192000119486
CMR410.550 B,42.31008999999248,-71.06192000119486
CMR410.482 A,42.28020999967739,-71.08273000091326
CMR410.200 A,42.28020999967739,-71.08273000091326
3109.2,42.3274990907037,-71.09171149336335
CMR410.500,42.33073000008402,-71.05743000108544
CMR410.351 A,42.33073000008402,-71.05743000108544
CRM410.550 D,42.378009813561725,-71.05934389092774
CMR410.550 B,42.378009813561725,-71.05934389092774
CRM410.550 C,42.378009813561725,-71.05934389092774
CMR410.351 A,42.28156999998662,-71.09167000125252
CMR410.500,42.28156999998662,-71.09167000125252
CMR410.500,42.3362300000824,-71.07628000127993
CMR410.501 A,42.33960575184227,-71.07065196681425
CMR410.351 A,42.295106868725455,-71.09099470723909
CMR410.500,42.295106868725455,-71.09099470723909
5103.1,42.31809999975243,-71.08105000081606
101.4.4,42.305397416448855,-71.07991145857186
1008.1.9.3,42.28137000011082,-71.09657000122871
5110.1,42.31551999957101,-71.08139000117615
CMR410.500,42.34145999996587,-71.09824000119062
CMR410.602 D,42.34121000023917,-71.09847000162243
CMR410.482 A,42.348580000010685,-71.08976000127922
CMR410.254 B,42.348580000010685,-71.08976000127922
CMR410.190,42.348580000010685,-71.08976000127922
CMR410.481,42.342759999818135,-71.08366000147282
CMR410.482 A,42.27888000001706,-71.0652900012583
CMR410.482 A,42.33539999953037,-71.08292000163584
CMR410.190,42.31434269836847,-71.07619939947804
CMR410.482 A,42.3535699998432,-71.14854000118754
CMR410.482 A,42.28926999999011,-71.05105000118326
116.2,42.37299999978375,-71.06504000113564
Chapter 143: Section 3L,42.35756000033109,-71.12983000109838
314.25,42.3026499998278,-71.06194000123016
CMR410.500,42.29368999964464,-71.06762000139594
CMR410.351 A,42.29368999964464,-71.06762000139594
CMR410.452,42.26325000032261,-71.10938000089834
CMR410.482 A,42.26325000032261,-71.10938000089834
CMR410.351 A,42.33486999996456,-71.04646000118974
CMR410.482 A,42.33486999996456,-71.04646000118974
CMR410.351 A,42.30507000004147,-71.08166000128377
CMR410.500,42.30507000004147,-71.08166000128377
CMR410.500,42.327032000034286,-71.09636600120578
CMR410.602 D,42.327032000034286,-71.09636600120578
CMR410.602 D,42.2925120001909,-71.11735700080855
CRM410.550 D,42.2925120001909,-71.11735700080855
3307.1,42.3805558443507,-71.06159517072852
CMR410.351 A,42.2925120001909,-71.11735700080855
CMR410.500,42.2925120001909,-71.11735700080855
CMR410.501 A,42.2925120001909,-71.11735700080855
CMR410.550 B,42.2925120001909,-71.11735700080855
105.1,42.28143999970928,-71.06416000105617
CMR410.351 A,42.27793000003632,-71.11705000121601
CMR410.500,42.39295596851841,-71.01017316848755
CRM410.550 D,42.27539960651184,-71.09855239293702
CMR410.500,42.27539960651184,-71.09855239293702
CMR410.550 B,42.27539960651184,-71.09855239293702
CMR410.190,42.28512000026112,-71.12811000094719
CMR410.200 A,42.28512000026112,-71.12811000094719
CMR410.201,42.28512000026112,-71.12811000094719
CMR410.482 A,42.28512000026112,-71.12811000094719
CMR410.620,42.28512000026112,-71.12811000094719
CMR410.451,42.298986260893145,-71.06515768164257
CMR410.550 B,42.30556000000853,-71.11360000121824
CMR410.351 A,42.30556000000853,-71.11360000121824
CMR410.500,42.30556000000853,-71.11360000121824
CMR410.505,42.31260999996661,-71.07589000117544
CMR410.505,42.31260999996661,-71.07589000117544
CMR410.550 A,42.31260999996661,-71.07589000117544
CMR410.551,42.31260999996661,-71.07589000117544
CMR410.602 D,42.31260999996661,-71.07589000117544
CMR410.351 A,42.31260999996661,-71.07589000117544
CMR410.351 B,42.31260999996661,-71.07589000117544
CMR410.481,42.31260999996661,-71.07589000117544
CMR410.500,42.31260999996661,-71.07589000117544
CMR410.351 A,42.28398000001928,-71.08929000126234
CMR410.480 A,42.28398000001928,-71.08929000126234
105.1,42.25919000015009,-71.1172000017153
116.2,42.281209999893,-71.05654000139226
CMR410.500,42.28485000043748,-71.12935000148782
CMR410.351 A,42.28485000043748,-71.12935000148782
CMR410.480 C,42.28485000043748,-71.12935000148782
